baller_id,Name,Body,Team,Gender,Role,Number,Dunks,Shooting,Playmaking,Defense,Image,Skill Rank,Trait Rank,Combo Rank
1442,Ballerz #1442,Human I,Helena Pronghorns,M,Player,42,73,78,85,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2244.png,4222,7491,6381
688,Ballerz #688,Human II,Portland Bats,M,Player,43,72,97,78,72,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/688.png,4223,6143,5701
1293,Ballerz #1293,Human IV,Pennsylvania Fangs,M,Player,53,72,92,85,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1824.png,4224,6960,6122
3343,Ballerz #3343,Human I,New Jersey Scientists,M,Player,40,70,83,91,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5953.png,2804,7504,5203
2983,Ballerz #2983,Human III,Salt Lake City Souls,W,Player,83,72,78,93,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7405.png,4226,4614,4688
2328,Ballerz #2328,Human I,San Jose Sirens,W,Player,47,72,93,87,68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1150.png,4227,5517,5334
5369,Ballerz #5369,Human II,Los Angeles Knives,W,Player,61,73,72,90,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2870.png,4228,5399,5250
6024,Helen Shoots ,Human II,New York Torches,W,Player,16,81,90,62,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4582.png,4229,8672,7310
6542,Ballerz #6542,Human I,Dallas Pythons,M,Player,22,75,83,87,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6336.png,4230,4766,4822
2128,Ballerz #2128,Human II,Miami Tentacles,M,Player,8,60,77,92,90,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1477.png,4231,1563,2159
7449,Ballerz #7449,Human I,Wisconsin Dragons,M,Player,65,67,81,75,96,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6193.png,4232,8764,7419
5000,Ballerz #5000,Stone,Phoenix Skulls,M,Captain,70,85,75,76,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5558.png,4233,757,1325
1071,Ballerz #1071,Human V,Nashville Miracle,W,Player,54,77,87,61,94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1981.png,4234,5096,5057
541,Ballerz #541,Human III,San Diego Keepers,M,Player,66,61,92,83,84,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/541.png,4235,7680,6495
4457,Ballerz #4457,Alien,Tampa Bay Omens,W,Player,25,83,78,87,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4323.png,4236,759,1333
4949,Amyntas Elissaios,Human V,Cleveland Firebirds,W,Player,94,65,72,97,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7658.png,4237,8693,7338
9150,Ballerz #9150,Human V,San Francisco Surge,W,Player,82,64,89,78,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8944.png,4238,9403,8126
5858,Ballerz #5858,Human III,Pennsylvania Fangs,M,Player,15,89,91,72,68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7535.png,4239,2524,2942
9735,Ballerz #9735,Human II,Pennsylvania Fangs,M,Player,80,65,72,88,94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9705.png,4240,4475,4578
8001,Ballerz #8001,Human I,Helena Pronghorns,M,Player,75,71,88,87,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8316.png,4241,9709,8476
8308,Ballerz #8308,Human IV,Boston Rulers,M,Player,34,93,66,75,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9015.png,4242,9245,7968
3456,Ballerz #3456,Human IV,New York Torches,W,Player,62,76,80,72,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8802.png,4243,8992,7693
3119,Ballerz #3119,Human V,Tallahassee Tarantulas,M,Player,39,75,67,81,96,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8187.png,4244,8880,7556
3675,Rhianna Rambis,Human III,Tampa Bay Omens,W,Player,97,85,86,74,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4638.png,4245,4466,4571
3619,Ballerz #3619,Human IV,Los Angeles Knives,W,Player,22,83,77,87,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4471.png,4246,9157,7871
1725,Ballerz #1725,Stone,Portland Bats,M,Player,34,86,77,85,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1734.png,4247,3126,3343
2909,Jimmy Butler,Human IV,Michigan Colliders,M,Player,94,74,78,84,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7003.png,4248,7541,6420
6100,Ballerz #6100,Human I,Team Flow (W),W,Player,63,90,76,70,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3024.png,4249,5293,5184
9121,Ballerz #9121,Human V,Cleveland Firebirds,W,Player,47,72,79,77,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6854.png,4250,9176,7889
4048,Ballerz #4048,Human V,New York Torches,W,Player,91,74,81,87,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7598.png,4251,6513,5957
8774,Ballerz #8774,Human I,Nashville Miracle,W,Player,46,76,92,70,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6965.png,4252,9744,8555
6371,"Zach ""King Kraken"" LaVine",Human V,Chicago Squid,M,Player,8,84,72,86,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5010.png,4253,5555,5375
195,Ballerz #195,Human III,San Diego Keepers,M,Player,7,96,65,80,78,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/195.png,4254,8942,7639
9617,Ballerz #9617,Human IV,Portland Bats,M,Player,94,92,80,80,69,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4696.png,4255,7651,6477
447,Buckshot Buddsy,Human II,Portland Bats,M,Player,30,72,83,74,92,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/447.png,4256,6265,5825
303,Ballerz #303,Human V,Tallahassee Tarantulas,M,Player,45,85,80,72,85,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/303.png,4257,6981,6154
7029,Ballerz #7029,Human I,Dallas Pythons,M,Player,47,81,68,81,91,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4884.png,4258,7050,6187
4702,Ballerz #4702,Human IV,Cleveland Firebirds,W,Player,91,75,98,72,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7865.png,4259,8662,7315
9133,Bonita Simmons,Human III,Tampa Bay Omens,W,Player,43,83,66,85,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7098.png,4260,6258,5824
7667,Ballerz #7667,Human IV,D.C. Dobermans,M,Player,7,74,87,80,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9267.png,4261,4848,4893
6704,Ballerz #6704,Human II,Omaha Bullsnakes,M,Player,85,81,75,98,63,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6227.png,4262,6743,6058
6244,Ballerz #6244,Human III,Wisconsin Dragons,M,Player,70,93,76,73,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9161.png,4263,9757,8590
1430,Ballerz #1430,Human II,Alaska Whales,M,Player,40,76,73,95,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1912.png,3453,6402,5220
6575,Ballerz #6575,Human I,Michigan Colliders,M,Player,96,93,78,73,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9288.png,4265,5930,5613
4608,Ballerz #4608,Human III,Nashville Miracle,W,Player,78,73,82,81,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5793.png,4266,8206,6885
3430,Ballerz #3430,Human II,Salt Lake City Souls,W,Player,82,87,74,81,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7377.png,4267,7937,6685
712,Ballerz #712,Human V,Iowa City Rattlesnakes,M,Player,18,86,83,81,72,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/712.png,4268,7594,6459
359,Ballerz #359,Human II,Iowa City Rattlesnakes,M,Player,15,80,93,74,74,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/359.png,4269,5074,5070
1137,Ballerz #1137,Human II,Dallas Pythons,M,Player,96,69,80,81,91,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2046.png,4270,8379,7009
4224,Ballerz #4224,Human II,Helena Pronghorns,M,Player,93,69,96,81,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4368.png,4271,4125,4305
309,Ballerz #309,Human III,Boulder Elks,M,Player,81,86,76,76,84,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/309.png,4272,7581,6455
8067,KOBE BRYANT,Human IV,Boston Rulers,M,Captain,24,81,72,85,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6975.png,4273,2639,3023
4624,Ballerz #4624,Zombie,Pennsylvania Fangs,M,Player,83,77,79,87,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4229.png,4274,632,1182
8991,Ballerz #8991,Human I,Toronto Spears,M,Player,69,78,80,87,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4404.png,4275,2181,2730
907,Ballerz #907,Human III,Las Vegas Scorpions,M,Player,27,74,92,83,72,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/907.png,4276,8396,7028
3941,Ballerz #3941,Human I,Portland Creatures,M,Player,76,83,92,74,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5554.png,4277,862,1490
4920,Ballerz #4920,Human V,San Jose Sirens,W,Player,92,90,70,84,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6612.png,4278,7417,6403
7589,Ballerz #7589,Human V,Salt Lake City Souls,W,Player,17,81,92,78,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8730.png,4279,9705,8496
6138,Ballerz #6138,Human I,Minneapolis Express,W,Player,44,83,79,86,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3243.png,4280,8773,7463
6648,Ballerz #6648,Human V,Sierra Spiders,M,Player,34,73,83,94,70,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6602.png,4281,7730,6552
7680,Ballerz #7680,Human III,D.C. Dobermans,M,Player,70,85,85,76,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8352.png,4282,7789,6573
5512,Jakob,Human IV,Portland Creatures,M,Player,7,81,76,92,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5336.png,4283,4452,4583
1313,Ballerz #1313,Human IV,San Francisco Surge,W,Player,89,62,88,76,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1959.png,4284,982,1573
6424,Ballerz #6424,Human V,Toronto Spears,M,Player,60,75,86,83,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7932.png,4285,6611,6023
8683,Ballerz #8683,Human II,Seattle Scream,M,Player,100,82,72,85,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7516.png,4286,1564,2180
3019,Ballerz #3019,Human I,New York Golden Bulls,M,Player,81,95,77,63,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9053.png,4287,2461,2932
3822,Ballerz #3822,Human V,Miami Tentacles,M,Player,90,85,67,82,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6257.png,4288,9382,8137
8146,Ballerz #8146,Human I,San Francisco Surge,W,Player,70,74,85,79,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8165.png,4289,2231,2777
5925,Ballerz #5925,Human I,Chicago Squid,M,Player,76,74,86,82,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6205.png,4290,9289,8043
1534,Ballerz #1534,Human V,Austin Machines,M,Player,100,96,75,68,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2365.png,4291,3510,3699
1852,Ballerz #1852,Human IV,Austin Machines,M,Player,58,84,84,72,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2152.png,4292,837,1465
8553,Ballerz #8553,Human IV,New York Golden Bulls,M,Player,12,71,87,87,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7290.png,4293,4721,4835
597,Ballerz #597,Human IV,San Diego Keepers,M,Player,19,78,96,69,76,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/597.png,4294,6523,5993
6017,Ballerz #6017,Human III,New York Golden Bulls,M,Player,60,65,75,95,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5280.png,4295,5621,5447
8076,Ballerz #8076,Stone,Toronto Spears,M,Player,63,75,69,94,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8366.png,4296,574,1082
3921,Ballerz #3921,Human IV,Minneapolis Express,W,Player,58,79,75,86,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9323.png,4297,5616,5443
9512,Ballerz #9512,Human I,New York Golden Bulls,M,Player,98,84,78,75,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6913.png,4298,4814,4894
609,Ballerz #609,Human I,San Diego Keepers,M,Player,6,86,76,83,77,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/609.png,4299,8264,6946
1910,Ballerz #1910,Lizard,Los Angeles Mammoths,M,Player,32,83,84,72,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2034.png,4300,818,1441
9462,Ballerz #9462,Human I,Nashville Miracle,W,Player,65,83,84,72,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3435.png,4301,3851,4061
8759,Ballerz #8759,Human III,New Jersey Scientists,M,Player,17,78,85,84,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5359.png,4302,3146,3394
2787,Ballerz #2787,Human I,Cleveland Firebirds,W,Player,67,82,73,82,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3424.png,4303,3911,4106
5748,Ballerz #5748,Human III,Los Angeles Mammoths,M,Player,96,79,76,81,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5291.png,4304,7058,6226
7797,Ballerz #7797,Human II,Wisconsin Dragons,M,Player,57,83,73,85,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8444.png,4305,2839,3173
7211,Ballerz #7211,Human IV,San Francisco Surge,W,Player,91,74,82,81,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7952.png,4306,5810,5584
5004,Ballerz #5004,Human IV,Iowa City Rattlesnakes,M,Player,25,88,70,85,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9525.png,4307,5911,5639
3692,Ballerz #3692,Human IV,D.C. Dobermans,M,Player,21,81,77,78,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6066.png,4308,2431,2922
6615,Ballerz #6615,Emoji,Nashville Miracle,W,Player,17,80,86,75,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3617.png,4309,290,547
1143,Ballerz #1143,Human V,Orlando Freeze,W,Player,17,75,72,89,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2139.png,4310,3081,3349
5953,Ballerz #5953,Human IV,Tampa Bay Omens,W,Player,26,77,81,86,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4904.png,4311,7729,6567
9603,Ballerz #9603,Human III,Los Angeles Mammoths,M,Player,64,74,84,73,90,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6624.png,4312,9074,7842
7709,Ballerz #7709,Human I,Minneapolis Express,W,Player,99,79,83,85,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4302.png,4313,8051,6816
4409,Ballerz #4409,Stone,Minneapolis Express,W,Player,42,74,93,68,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7341.png,4314,3008,3304
7874,Ballerz #7874,Stone,Dallas Pythons,M,Player,44,70,72,91,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5741.png,4315,3883,4097
2564,Ballerz #2564,Human V,Phoenix Skulls,M,Player,85,74,85,81,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7063.png,4316,4235,4424
5534,Ballerz #5534,Human IV,San Francisco Surge,W,Player,5,68,87,85,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4193.png,4317,7203,6338
772,Ballerz #772,Human IV,Iowa City Rattlesnakes,M,Player,31,83,78,76,85,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/772.png,4318,6304,5893
8542,Ballerz #8542,Human II,Toronto Spears,M,Player,96,83,78,76,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7226.png,4319,7150,6297
4392,Ballerz #4392,Pink Alien,Omaha Bullsnakes,M,Player,46,85,83,75,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4617.png,4320,305,578
2963,Ballerz #2963,Human III,Portland Creatures,M,Player,21,97,64,81,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4639.png,4321,5276,5225
7868,Ballerz #7868,Human II,Sierra Spiders,M,Player,54,87,68,85,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6187.png,4322,6891,6160
7288,Ayesha Curry,Human V,San Francisco Surge,W,Player,41,72,80,91,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7717.png,4323,3306,3556
5129,Ballerz #5129,Human III,Charlotte Clovers,W,Player,7,83,85,76,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8619.png,4324,3931,4141
304,Ballerz #304,Human I,Tallahassee Tarantulas,M,Player,96,85,83,78,76,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/304.png,4325,6709,6092
5581,Ballerz #5581,Human IV,Salt Lake City Souls,W,Player,44,85,74,82,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5566.png,4326,6145,5803
9436,Stone B. Free,Stone,D.C. Dobermans,M,Player,76,72,96,78,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4770.png,4327,1054,1661
5779,Ballerz #5779,Human IV,Boston Rulers,M,Player,19,85,75,79,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4435.png,4328,3050,3347
3044,Ballerz #3044,Human II,Seattle Scream,M,Player,76,90,83,72,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6921.png,4329,5731,5549
4373,Ballerz #4373,Human III,San Francisco Surge,W,Player,40,79,96,82,61,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3793.png,4330,6508,6008
2368,Ballerz #2368,Human IV,Austin Machines,M,Captain,52,85,82,75,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2232.png,4331,5052,5084
744,Ballerz #744,Human V,Portland Bats,M,Player,89,73,85,88,75,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/744.png,4332,9463,8225
4456,Ballerz #4456,Human IV,Pennsylvania Fangs,M,Player,17,72,84,76,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3630.png,4333,6830,6144
7845,Ballerz #7845,Human IV,San Diego Keepers,M,Player,61,82,79,85,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6260.png,4334,7039,6247
3870,Ballerz #3870,Zombie,Toronto Spears,M,Player,93,70,70,98,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4502.png,4335,2882,3227
7285,Pousateri,Human III,Cleveland Firebirds,W,Player,37,84,68,87,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9468.png,4336,6602,6056
7541,Ballerz #7541,Human IV,Minneapolis Express,W,Player,65,76,80,85,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4431.png,4337,8424,7107
5817,Ballerz #5817,Human III,Delaware Horsemen,M,Player,26,85,72,76,88,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4304.png,4338,1805,2452
7730,Ballerz #7730,Human V,Chicago Squid,M,Player,23,87,65,89,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7442.png,4339,3501,3717
8173,Ballerz #8173,Human V,Phoenix Skulls,M,Player,75,89,84,76,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7860.png,4340,9765,8642
4823,Ballerz #4823,Human I,New Orleans Giants,M,Player,62,79,85,91,65,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3389.png,4341,1358,1980
